usage_id,consumable_id,session_id,quantity_used,usage_date
47940,12,10454,0.57,2025-10-08 09:15:00
47941,16,10454,0.82,2025-10-08 09:15:00
47942,17,10454,1.04,2025-10-08 09:15:00
47943,5,10454,2.33,2025-10-08 09:15:00
47944,1,10454,1.76,2025-10-08 09:15:00
47945,4,10455,1.24,2025-10-11 12:01:00
47946,16,10455,0.95,2025-10-11 12:01:00
47947,17,10455,0.97,2025-10-11 12:01:00
47948,5,10455,1.84,2025-10-11 12:01:00
47949,10,10455,0.92,2025-10-11 12:01:00
47950,1,10455,1.8,2025-10-11 12:01:00
47951,30,10456,1.02,2025-10-18 15:34:00
47952,5,10456,2.23,2025-10-18 15:34:00
47953,29,10456,1.04,2025-10-18 15:34:00
47954,5,10457,2.12,2025-10-21 15:40:00
47955,6,10457,1.13,2025-10-21 15:40:00
47956,29,10457,0.99,2025-10-21 15:40:00
47957,28,10457,5.56,2025-10-21 15:40:00
47958,5,10458,2.17,2025-11-15 15:47:00
47959,6,10458,0.89,2025-11-15 15:47:00
47960,29,10458,0.95,2025-11-15 15:47:00
47961,4,10459,1.32,2025-11-19 15:18:00
47962,16,10459,0.88,2025-11-19 15:18:00
47963,17,10459,1.17,2025-11-19 15:18:00
47964,5,10459,2.3,2025-11-19 15:18:00
47965,10,10459,0.98,2025-11-19 15:18:00
47966,1,10459,1.79,2025-11-19 15:18:00
47967,2,10460,0.53,2025-12-02 13:16:00
47968,3,10460,0.44,2025-12-02 13:16:00
47969,11,10460,0.56,2025-12-02 13:16:00
47970,12,10460,0.41,2025-12-02 13:16:00
47971,16,10460,1.12,2025-12-02 13:16:00
47972,17,10460,0.85,2025-12-02 13:16:00
47973,5,10460,1.71,2025-12-02 13:16:00
47974,1,10460,1.48,2025-12-02 13:16:00
47975,5,10461,2.3,2026-01-27 09:42:00
47976,6,10461,1.14,2026-01-27 09:42:00
47977,29,10461,0.95,2026-01-27 09:42:00
47978,28,10461,4.53,2026-01-27 09:42:00
47979,1,10462,2.76,2026-05-07 17:18:00
47980,5,10462,2.09,2026-05-07 17:18:00
47981,9,10462,2.08,2026-05-07 17:18:00
47982,29,10462,1.12,2026-05-07 17:18:00
47983,4,10463,1.28,2026-05-25 14:25:00
47984,16,10463,0.95,2026-05-25 14:25:00
47985,17,10463,1.06,2026-05-25 14:25:00
47986,5,10463,2.03,2026-05-25 14:25:00
47987,10,10463,1.07,2026-05-25 14:25:00
47988,1,10463,1.54,2026-05-25 14:25:00
47989,4,10464,1.11,2026-06-03 14:31:00
47990,16,10464,0.95,2026-06-03 14:31:00
47991,17,10464,0.94,2026-06-03 14:31:00
47992,5,10464,2.21,2026-06-03 14:31:00
47993,10,10464,0.87,2026-06-03 14:31:00
47994,1,10464,1.72,2026-06-03 14:31:00
47995,5,10465,2.29,2025-08-16 12:23:00
47996,6,10465,0.99,2025-08-16 12:23:00
47997,29,10465,0.98,2025-08-16 12:23:00
47998,28,10465,4.56,2025-08-16 12:23:00
47999,24,10466,0.39,2025-09-07 14:49:00
48000,25,10466,0.61,2025-09-07 14:49:00
48001,5,10466,1.12,2025-09-07 14:49:00
48002,30,10467,1.17,2025-09-09 16:12:00
48003,5,10467,2.02,2025-09-09 16:12:00
48004,29,10467,0.94,2025-09-09 16:12:00
48005,24,10468,0.41,2025-10-13 14:01:00
48006,25,10468,0.5,2025-10-13 14:01:00
48007,5,10468,1.0,2025-10-13 14:01:00
48008,30,10469,0.96,2025-11-13 09:52:00
48009,5,10469,2.06,2025-11-13 09:52:00
48010,29,10469,0.84,2025-11-13 09:52:00
48011,30,10470,0.9,2025-11-27 09:50:00
48012,5,10470,1.71,2025-11-27 09:50:00
48013,5,10471,2.33,2025-12-20 14:30:00
48014,6,10471,1.06,2025-12-20 14:30:00
48015,29,10471,1.13,2025-12-20 14:30:00
48016,26,10472,1.45,2026-01-24 12:05:00
48017,5,10472,2.03,2026-01-24 12:05:00
48018,10,10472,0.89,2026-01-24 12:05:00
48019,5,10473,2.07,2026-01-31 16:02:00
48020,6,10473,0.94,2026-01-31 16:02:00
48021,29,10473,1.06,2026-01-31 16:02:00
48022,24,10474,0.38,2026-02-10 16:40:00
48023,25,10474,0.6,2026-02-10 16:40:00
48024,5,10474,0.93,2026-02-10 16:40:00
48025,19,10475,0.69,2026-02-25 12:19:00
48026,20,10475,3.86,2026-02-25 12:19:00
48027,21,10475,5.63,2026-02-25 12:19:00
48028,5,10475,2.22,2026-02-25 12:19:00
48029,1,10475,1.63,2026-02-25 12:19:00
48030,5,10476,2.2,2026-03-28 15:48:00
48031,6,10476,0.9,2026-03-28 15:48:00
48032,29,10476,0.9,2026-03-28 15:48:00
48033,28,10476,4.54,2026-03-28 15:48:00
48034,30,10477,1.16,2025-07-12 17:34:00
48035,5,10477,1.8,2025-07-12 17:34:00
48036,1,10478,2.95,2025-07-26 11:51:00
48037,5,10478,1.84,2025-07-26 11:51:00
48038,9,10478,2.12,2025-07-26 11:51:00
48039,29,10478,1.01,2025-07-26 11:51:00
48040,2,10479,0.48,2025-10-22 14:23:00
48041,3,10479,0.53,2025-10-22 14:23:00
48042,11,10479,0.62,2025-10-22 14:23:00
48043,12,10479,0.49,2025-10-22 14:23:00
48044,16,10479,1.11,2025-10-22 14:23:00
48045,17,10479,0.99,2025-10-22 14:23:00
48046,5,10479,1.97,2025-10-22 14:23:00
48047,1,10479,1.68,2025-10-22 14:23:00
48048,15,10480,3.31,2025-11-30 11:18:00
48049,13,10480,1.53,2025-11-30 11:18:00
48050,14,10480,3.3,2025-11-30 11:18:00
48051,1,10480,2.73,2025-11-30 11:18:00
48052,5,10480,2.53,2025-11-30 11:18:00
48053,9,10480,1.73,2025-11-30 11:18:00
48054,4,10481,1.08,2025-12-06 14:23:00
48055,16,10481,0.87,2025-12-06 14:23:00
48056,17,10481,1.15,2025-12-06 14:23:00
48057,5,10481,1.95,2025-12-06 14:23:00
48058,10,10481,1.18,2025-12-06 14:23:00
48059,1,10481,1.82,2025-12-06 14:23:00
48060,1,10482,2.69,2026-02-24 16:06:00
48061,5,10482,1.99,2026-02-24 16:06:00
48062,9,10482,2.29,2026-02-24 16:06:00
48063,29,10482,0.84,2026-02-24 16:06:00
48064,24,10483,0.47,2026-03-31 15:49:00
48065,25,10483,0.65,2026-03-31 15:49:00
48066,5,10483,1.17,2026-03-31 15:49:00
48067,24,10484,0.37,2026-05-17 17:04:00
48068,25,10484,0.54,2026-05-17 17:04:00
48069,5,10484,1.01,2026-05-17 17:04:00
48070,5,10485,2.07,2025-12-03 14:25:00
48071,6,10485,0.87,2025-12-03 14:25:00
48072,29,10485,1.07,2025-12-03 14:25:00
48073,28,10485,4.17,2025-12-03 14:25:00
48074,5,10486,2.19,2025-12-07 17:04:00
48075,6,10486,0.94,2025-12-07 17:04:00
48076,29,10486,1.03,2025-12-07 17:04:00
48077,28,10486,5.68,2025-12-07 17:04:00
48078,5,10487,1.78,2026-01-31 10:49:00
48079,6,10487,0.83,2026-01-31 10:49:00
48080,29,10487,1.14,2026-01-31 10:49:00
48081,28,10487,5.12,2026-01-31 10:49:00
48082,2,10488,0.43,2026-02-12 09:14:00
48083,3,10488,0.48,2026-02-12 09:14:00
48084,11,10488,0.5,2026-02-12 09:14:00
48085,12,10488,0.51,2026-02-12 09:14:00
48086,16,10488,1.17,2026-02-12 09:14:00
48087,17,10488,1.01,2026-02-12 09:14:00
48088,5,10488,2.0,2026-02-12 09:14:00
48089,1,10488,1.93,2026-02-12 09:14:00
48090,27,10489,0.87,2026-03-07 09:18:00
48091,11,10489,0.47,2026-03-07 09:18:00
48092,12,10489,0.38,2026-03-07 09:18:00
48093,5,10489,2.17,2026-03-07 09:18:00
48094,1,10490,2.65,2026-03-23 13:20:00
48095,5,10490,2.2,2026-03-23 13:20:00
48096,9,10490,2.3,2026-03-23 13:20:00
48097,29,10490,0.92,2026-03-23 13:20:00
48098,5,10491,2.35,2026-04-18 15:09:00
48099,6,10491,0.92,2026-04-18 15:09:00
48100,29,10491,1.08,2026-04-18 15:09:00
48101,1,10492,2.84,2025-07-05 17:28:00
48102,5,10492,1.97,2025-07-05 17:28:00
48103,9,10492,2.07,2025-07-05 17:28:00
48104,29,10492,0.93,2025-07-05 17:28:00
48105,4,10493,1.2,2025-07-17 09:02:00
48106,16,10493,1.16,2025-07-17 09:02:00
48107,17,10493,1.06,2025-07-17 09:02:00
48108,5,10493,1.7,2025-07-17 09:02:00
48109,10,10493,0.95,2025-07-17 09:02:00
48110,1,10493,1.62,2025-07-17 09:02:00
48111,30,10494,0.89,2025-08-02 16:23:00
48112,5,10494,1.86,2025-08-02 16:23:00
48113,29,10494,0.87,2025-08-02 16:23:00
48114,20,10495,10.62,2025-10-14 10:25:00
48115,21,10495,12.24,2025-10-14 10:25:00
48116,5,10495,2.16,2025-10-14 10:25:00
48117,5,10496,1.91,2025-10-20 10:01:00
48118,6,10496,0.96,2025-10-20 10:01:00
48119,29,10496,0.85,2025-10-20 10:01:00
48120,28,10496,4.11,2025-10-20 10:01:00
48121,5,10497,2.25,2025-11-19 11:17:00
48122,6,10497,0.92,2025-11-19 11:17:00
48123,29,10497,0.84,2025-11-19 11:17:00
48124,28,10497,5.07,2025-11-19 11:17:00
48125,20,10498,8.52,2025-11-20 15:52:00
48126,21,10498,12.94,2025-11-20 15:52:00
48127,5,10498,1.83,2025-11-20 15:52:00
48128,2,10499,0.54,2026-01-26 10:38:00
48129,3,10499,0.58,2026-01-26 10:38:00
48130,11,10499,0.53,2026-01-26 10:38:00
48131,12,10499,0.51,2026-01-26 10:38:00
48132,16,10499,0.88,2026-01-26 10:38:00
48133,17,10499,1.13,2026-01-26 10:38:00
48134,5,10499,2.17,2026-01-26 10:38:00
48135,1,10499,1.75,2026-01-26 10:38:00
48136,2,10500,0.47,2026-03-24 09:32:00
48137,3,10500,0.54,2026-03-24 09:32:00
48138,11,10500,0.59,2026-03-24 09:32:00
48139,12,10500,0.58,2026-03-24 09:32:00
48140,16,10500,0.96,2026-03-24 09:32:00
48141,17,10500,0.84,2026-03-24 09:32:00
48142,5,10500,1.71,2026-03-24 09:32:00
48143,1,10500,1.98,2026-03-24 09:32:00
48144,4,10501,1.15,2026-04-05 16:25:00
48145,16,10501,1.09,2026-04-05 16:25:00
48146,17,10501,0.83,2026-04-05 16:25:00
48147,5,10501,2.01,2026-04-05 16:25:00
48148,10,10501,1.02,2026-04-05 16:25:00
48149,1,10501,2.05,2026-04-05 16:25:00
48150,24,10502,0.35,2026-06-30 16:44:00
48151,25,10502,0.52,2026-06-30 16:44:00
48152,5,10502,0.91,2026-06-30 16:44:00
48153,24,10503,0.36,2026-06-09 16:31:00
48154,25,10503,0.6,2026-06-09 16:31:00
48155,5,10503,1.03,2026-06-09 16:31:00
48156,24,10504,0.41,2026-06-10 14:24:00
48157,25,10504,0.69,2026-06-10 14:24:00
48158,5,10504,1.02,2026-06-10 14:24:00
48159,5,10505,1.69,2025-07-06 13:52:00
48160,6,10505,0.95,2025-07-06 13:52:00
48161,29,10505,1.0,2025-07-06 13:52:00
48162,28,10505,5.05,2025-07-06 13:52:00
48163,15,10506,2.0,2025-07-07 10:37:00
48164,13,10506,1.01,2025-07-07 10:37:00
48165,14,10506,3.51,2025-07-07 10:37:00
48166,1,10506,2.22,2025-07-07 10:37:00
48167,5,10506,3.47,2025-07-07 10:37:00
48168,9,10506,0.93,2025-07-07 10:37:00
48169,5,10507,1.87,2025-07-14 13:30:00
48170,6,10507,0.83,2025-07-14 13:30:00
48171,29,10507,1.12,2025-07-14 13:30:00
48172,1,10508,2.38,2025-07-16 13:31:00
48173,5,10508,1.69,2025-07-16 13:31:00
48174,9,10508,1.82,2025-07-16 13:31:00
48175,29,10508,0.86,2025-07-16 13:31:00
48176,2,10509,0.44,2025-07-19 13:17:00
48177,3,10509,0.45,2025-07-19 13:17:00
48178,11,10509,0.54,2025-07-19 13:17:00
48179,12,10509,0.42,2025-07-19 13:17:00
48180,16,10509,1.01,2025-07-19 13:17:00
48181,17,10509,1.17,2025-07-19 13:17:00
48182,5,10509,1.91,2025-07-19 13:17:00
48183,1,10509,1.55,2025-07-19 13:17:00
48184,30,10510,1.13,2025-07-21 11:13:00
48185,5,10510,1.85,2025-07-21 11:13:00
48186,29,10510,0.92,2025-07-21 11:13:00
48187,30,10511,0.97,2025-07-30 10:20:00
48188,5,10511,2.18,2025-07-30 10:20:00
48189,29,10511,1.0,2025-07-30 10:20:00
48190,30,10512,0.99,2025-08-11 09:51:00
48191,5,10512,1.68,2025-08-11 09:51:00
48192,29,10512,0.99,2025-08-11 09:51:00
48193,19,10513,0.93,2025-08-20 15:11:00
48194,20,10513,3.74,2025-08-20 15:11:00
48195,21,10513,5.2,2025-08-20 15:11:00
48196,5,10513,1.9,2025-08-20 15:11:00
48197,1,10513,1.61,2025-08-20 15:11:00
48198,15,10514,3.5,2025-08-31 12:24:00
48199,13,10514,1.39,2025-08-31 12:24:00
48200,14,10514,3.66,2025-08-31 12:24:00
48201,1,10514,3.04,2025-08-31 12:24:00
48202,5,10514,3.27,2025-08-31 12:24:00
48203,9,10514,1.88,2025-08-31 12:24:00
48204,5,10515,2.19,2025-08-31 14:46:00
48205,6,10515,1.02,2025-08-31 14:46:00
48206,29,10515,0.94,2025-08-31 14:46:00
48207,1,10516,3.85,2025-09-01 14:16:00
48208,8,10516,1.99,2025-09-01 14:16:00
48209,9,10516,3.9,2025-09-01 14:16:00
48210,5,10516,4.44,2025-09-01 14:16:00
48211,28,10516,8.03,2025-09-01 14:16:00
48212,19,10517,0.83,2025-09-13 15:00:00
48213,20,10517,3.74,2025-09-13 15:00:00
48214,21,10517,6.86,2025-09-13 15:00:00
48215,5,10517,2.32,2025-09-13 15:00:00
48216,1,10517,1.7,2025-09-13 15:00:00
48217,15,10518,1.45,2026-02-23 11:22:00
48218,13,10518,0.53,2026-02-23 11:22:00
48219,14,10518,1.87,2026-02-23 11:22:00
48220,1,10518,2.18,2026-02-23 11:22:00
48221,5,10518,2.02,2026-02-23 11:22:00
48222,9,10518,1.13,2026-02-23 11:22:00
48223,24,10519,0.43,2026-05-06 14:04:00
48224,25,10519,0.65,2026-05-06 14:04:00
48225,5,10519,1.16,2026-05-06 14:04:00
48226,5,10520,1.95,2026-06-13 15:38:00
48227,6,10520,0.94,2026-06-13 15:38:00
48228,29,10520,1.13,2026-06-13 15:38:00
48229,2,10521,0.73,2025-11-26 16:59:00
48230,3,10521,0.83,2025-11-26 16:59:00
48231,11,10521,0.74,2025-11-26 16:59:00
48232,12,10521,0.57,2025-11-26 16:59:00
48233,5,10521,2.23,2025-11-26 16:59:00
48234,1,10521,1.79,2025-11-26 16:59:00
48235,30,10522,0.82,2025-12-09 17:12:00
48236,5,10522,2.11,2025-12-09 17:12:00
48237,29,10522,0.94,2025-12-09 17:12:00
48238,26,10523,1.32,2026-03-09 16:14:00
48239,5,10523,1.79,2026-03-09 16:14:00
48240,10,10523,1.09,2026-03-09 16:14:00
48241,4,10524,1.21,2026-03-25 15:29:00
48242,16,10524,0.97,2026-03-25 15:29:00
48243,17,10524,1.05,2026-03-25 15:29:00
48244,5,10524,1.9,2026-03-25 15:29:00
48245,10,10524,1.02,2026-03-25 15:29:00
48246,1,10524,2.03,2026-03-25 15:29:00
48247,27,10525,0.7,2026-06-24 15:31:00
48248,11,10525,0.48,2026-06-24 15:31:00
48249,12,10525,0.46,2026-06-24 15:31:00
48250,5,10525,2.21,2026-06-24 15:31:00
48251,4,10526,0.99,2026-07-12 16:15:00
48252,16,10526,0.98,2026-07-12 16:15:00
48253,17,10526,0.95,2026-07-12 16:15:00
48254,5,10526,2.33,2026-07-12 16:15:00
48255,10,10526,1.12,2026-07-12 16:15:00
48256,1,10526,2.07,2026-07-12 16:15:00
48257,26,10527,1.66,2026-04-28 10:07:00
48258,5,10527,1.74,2026-04-28 10:07:00
48259,10,10527,1.1,2026-04-28 10:07:00
48260,1,10528,2.5,2026-06-14 17:28:00
48261,5,10528,1.72,2026-06-14 17:28:00
48262,9,10528,1.91,2026-06-14 17:28:00
48263,29,10528,1.16,2026-06-14 17:28:00
48264,5,10529,2.24,2026-07-18 10:34:00
48265,6,10529,1.15,2026-07-18 10:34:00
48266,29,10529,0.85,2026-07-18 10:34:00
48267,30,10530,1.07,2026-07-25 09:34:00
48268,5,10530,2.03,2026-07-25 09:34:00
48269,29,10530,1.0,2026-07-25 09:34:00
48270,2,10531,0.59,2026-04-08 15:48:00
48271,3,10531,0.44,2026-04-08 15:48:00
48272,11,10531,0.6,2026-04-08 15:48:00
48273,12,10531,0.44,2026-04-08 15:48:00
48274,16,10531,0.83,2026-04-08 15:48:00
48275,17,10531,0.98,2026-04-08 15:48:00
48276,5,10531,2.01,2026-04-08 15:48:00
48277,1,10531,1.53,2026-04-08 15:48:00
48278,24,10532,0.33,2026-04-14 15:54:00
48279,25,10532,0.57,2026-04-14 15:54:00
48280,5,10532,1.14,2026-04-14 15:54:00
48281,15,10533,1.64,2026-05-13 15:42:00
48282,13,10533,0.64,2026-05-13 15:42:00
48283,14,10533,2.03,2026-05-13 15:42:00
48284,1,10533,2.6,2026-05-13 15:42:00
48285,5,10533,2.1,2026-05-13 15:42:00
48286,9,10533,1.09,2026-05-13 15:42:00
48287,2,10534,0.43,2026-06-28 12:20:00
48288,3,10534,0.43,2026-06-28 12:20:00
48289,11,10534,0.61,2026-06-28 12:20:00
48290,12,10534,0.43,2026-06-28 12:20:00
48291,16,10534,1.16,2026-06-28 12:20:00
48292,17,10534,1.0,2026-06-28 12:20:00
48293,5,10534,1.91,2026-06-28 12:20:00
48294,1,10534,2.11,2026-06-28 12:20:00
48295,5,10535,1.97,2026-07-02 10:04:00
48296,6,10535,1.11,2026-07-02 10:04:00
48297,29,10535,1.18,2026-07-02 10:04:00
48298,26,10536,1.34,2026-07-09 14:48:00
48299,5,10536,1.99,2026-07-09 14:48:00
48300,10,10536,1.12,2026-07-09 14:48:00
48301,2,10537,0.87,2025-07-08 12:20:00
48302,3,10537,0.74,2025-07-08 12:20:00
48303,11,10537,0.63,2025-07-08 12:20:00
48304,12,10537,0.51,2025-07-08 12:20:00
48305,5,10537,1.69,2025-07-08 12:20:00
48306,1,10537,1.77,2025-07-08 12:20:00
48307,5,10538,1.82,2025-07-17 17:17:00
48308,6,10538,1.15,2025-07-17 17:17:00
48309,29,10538,1.18,2025-07-17 17:17:00
48310,30,10539,1.12,2025-07-31 17:35:00
48311,5,10539,1.84,2025-07-31 17:35:00
48312,5,10540,2.11,2025-10-04 09:29:00
48313,6,10540,0.92,2025-10-04 09:29:00
48314,29,10540,1.12,2025-10-04 09:29:00
48315,5,10541,2.25,2025-10-09 17:39:00
48316,6,10541,0.91,2025-10-09 17:39:00
48317,29,10541,1.17,2025-10-09 17:39:00
48318,19,10542,0.93,2025-11-06 11:12:00
48319,20,10542,4.61,2025-11-06 11:12:00
48320,21,10542,6.28,2025-11-06 11:12:00
48321,5,10542,2.01,2025-11-06 11:12:00
48322,1,10542,1.27,2025-11-06 11:12:00
48323,5,10543,2.36,2026-01-26 12:19:00
48324,6,10543,1.08,2026-01-26 12:19:00
48325,29,10543,1.17,2026-01-26 12:19:00
48326,5,10544,1.85,2026-04-20 16:38:00
48327,6,10544,1.12,2026-04-20 16:38:00
48328,29,10544,0.84,2026-04-20 16:38:00
48329,27,10545,0.83,2026-06-08 16:46:00
48330,11,10545,0.48,2026-06-08 16:46:00
48331,12,10545,0.46,2026-06-08 16:46:00
48332,5,10545,1.92,2026-06-08 16:46:00
48333,24,10546,0.46,2026-06-23 16:25:00
48334,25,10546,0.65,2026-06-23 16:25:00
48335,5,10546,0.91,2026-06-23 16:25:00
48336,5,10547,2.04,2026-08-04 17:14:00
48337,6,10547,0.92,2026-08-04 17:14:00
48338,29,10547,1.01,2026-08-04 17:14:00
48339,28,10547,5.2,2026-08-04 17:14:00
48340,1,10548,2.26,2026-05-17 10:37:00
48341,5,10548,1.99,2026-05-17 10:37:00
48342,9,10548,1.87,2026-05-17 10:37:00
48343,29,10548,1.11,2026-05-17 10:37:00
48344,5,10549,1.98,2026-06-15 12:26:00
48345,6,10549,1.05,2026-06-15 12:26:00
48346,29,10549,0.93,2026-06-15 12:26:00
48347,28,10549,5.82,2026-06-15 12:26:00
48348,26,10550,1.77,2025-09-21 16:34:00
48349,5,10550,1.86,2025-09-21 16:34:00
48350,10,10550,0.87,2025-09-21 16:34:00
48351,27,10551,0.89,2025-10-06 14:32:00
48352,11,10551,0.52,2025-10-06 14:32:00
48353,12,10551,0.45,2025-10-06 14:32:00
48354,5,10551,2.13,2025-10-06 14:32:00
48355,30,10552,0.82,2025-10-15 11:33:00
48356,5,10552,2.21,2025-10-15 11:33:00
48357,27,10553,0.71,2025-11-20 15:38:00
48358,11,10553,0.52,2025-11-20 15:38:00
48359,12,10553,0.44,2025-11-20 15:38:00
48360,5,10553,1.8,2025-11-20 15:38:00
48361,30,10554,1.11,2025-11-26 13:59:00
48362,5,10554,1.92,2025-11-26 13:59:00
48363,19,10555,0.93,2025-12-28 11:31:00
48364,20,10555,3.76,2025-12-28 11:31:00
48365,21,10555,6.33,2025-12-28 11:31:00
48366,5,10555,1.85,2025-12-28 11:31:00
48367,1,10555,1.55,2025-12-28 11:31:00
48368,24,10556,0.36,2026-03-15 16:49:00
48369,25,10556,0.53,2026-03-15 16:49:00
48370,5,10556,0.93,2026-03-15 16:49:00
48371,24,10557,0.38,2026-03-26 16:48:00
48372,25,10557,0.61,2026-03-26 16:48:00
48373,5,10557,1.13,2026-03-26 16:48:00
48374,1,10558,2.83,2026-05-26 13:24:00
48375,5,10558,2.2,2026-05-26 13:24:00
48376,9,10558,1.75,2026-05-26 13:24:00
48377,29,10558,0.93,2026-05-26 13:24:00
48378,5,10559,1.75,2026-07-27 14:04:00
48379,6,10559,1.01,2026-07-27 14:04:00
48380,29,10559,1.0,2026-07-27 14:04:00
48381,5,10560,2.03,2026-07-28 12:15:00
48382,6,10560,1.04,2026-07-28 12:15:00
48383,29,10560,0.85,2026-07-28 12:15:00
48384,30,10561,1.11,2025-12-15 11:43:00
48385,5,10561,2.08,2025-12-15 11:43:00
48386,5,10562,2.26,2025-12-28 15:03:00
48387,6,10562,0.94,2025-12-28 15:03:00
48388,29,10562,0.98,2025-12-28 15:03:00
48389,22,10563,2.58,2026-02-07 12:17:00
48390,5,10563,2.23,2026-02-07 12:17:00
48391,10,10563,1.84,2026-02-07 12:17:00
48392,1,10564,4.41,2026-02-09 14:15:00
48393,8,10564,2.22,2026-02-09 14:15:00
48394,9,10564,3.33,2026-02-09 14:15:00
48395,5,10564,4.48,2026-02-09 14:15:00
48396,29,10564,2.23,2026-02-09 14:15:00
48397,28,10564,6.0,2026-02-09 14:15:00
48398,19,10565,0.76,2026-04-19 16:53:00
48399,20,10565,4.71,2026-04-19 16:53:00
48400,21,10565,6.18,2026-04-19 16:53:00
48401,5,10565,1.7,2026-04-19 16:53:00
48402,1,10565,1.33,2026-04-19 16:53:00
48403,5,10566,1.78,2026-06-23 16:05:00
48404,6,10566,1.03,2026-06-23 16:05:00
48405,29,10566,1.1,2026-06-23 16:05:00
48406,26,10567,1.56,2026-07-13 14:20:00
48407,5,10567,1.79,2026-07-13 14:20:00
48408,10,10567,1.07,2026-07-13 14:20:00
48409,27,10568,0.94,2026-07-26 12:38:00
48410,11,10568,0.56,2026-07-26 12:38:00
48411,12,10568,0.36,2026-07-26 12:38:00
48412,5,10568,2.04,2026-07-26 12:38:00
48413,5,10569,2.31,2026-01-14 12:39:00
48414,6,10569,1.09,2026-01-14 12:39:00
48415,29,10569,1.12,2026-01-14 12:39:00
48416,1,10570,2.95,2026-02-09 15:58:00
48417,5,10570,2.08,2026-02-09 15:58:00
48418,9,10570,2.18,2026-02-09 15:58:00
48419,29,10570,1.16,2026-02-09 15:58:00
48420,30,10571,1.08,2026-02-10 17:36:00
48421,5,10571,2.06,2026-02-10 17:36:00
48422,29,10571,1.09,2026-02-10 17:36:00
48423,2,10572,0.51,2026-03-19 16:06:00
48424,3,10572,0.57,2026-03-19 16:06:00
48425,11,10572,0.7,2026-03-19 16:06:00
48426,12,10572,0.58,2026-03-19 16:06:00
48427,16,10572,0.97,2026-03-19 16:06:00
48428,17,10572,1.0,2026-03-19 16:06:00
48429,5,10572,1.84,2026-03-19 16:06:00
48430,1,10572,1.86,2026-03-19 16:06:00
48431,23,10573,20.56,2026-04-02 14:34:00
48432,24,10573,2.16,2026-04-02 14:34:00
48433,25,10573,1.49,2026-04-02 14:34:00
48434,5,10573,3.25,2026-04-02 14:34:00
48435,20,10573,3.31,2026-04-02 14:34:00
48436,21,10573,5.65,2026-04-02 14:34:00
48437,1,10574,2.41,2026-04-07 16:51:00
48438,5,10574,2.11,2026-04-07 16:51:00
48439,9,10574,2.14,2026-04-07 16:51:00
48440,29,10574,1.12,2026-04-07 16:51:00
48441,1,10575,5.33,2026-05-25 15:44:00
48442,8,10575,3.32,2026-05-25 15:44:00
48443,9,10575,4.44,2026-05-25 15:44:00
48444,5,10575,6.48,2026-05-25 15:44:00
48445,28,10575,11.69,2026-05-25 15:44:00
48446,20,10575,2.53,2026-05-25 15:44:00
48447,15,10576,1.3,2026-07-14 10:48:00
48448,13,10576,0.53,2026-07-14 10:48:00
48449,14,10576,2.32,2026-07-14 10:48:00
48450,1,10576,2.53,2026-07-14 10:48:00
48451,5,10576,1.91,2026-07-14 10:48:00
48452,9,10576,0.9,2026-07-14 10:48:00
48453,4,10577,1.08,2025-12-07 13:09:00
48454,16,10577,0.99,2025-12-07 13:09:00
48455,17,10577,0.88,2025-12-07 13:09:00
48456,5,10577,1.94,2025-12-07 13:09:00
48457,10,10577,0.86,2025-12-07 13:09:00
48458,1,10577,1.7,2025-12-07 13:09:00
48459,19,10578,1.47,2025-12-23 11:10:00
48460,20,10578,7.59,2025-12-23 11:10:00
48461,21,10578,9.03,2025-12-23 11:10:00
48462,5,10578,2.88,2025-12-23 11:10:00
48463,1,10578,1.71,2025-12-23 11:10:00
48464,20,10579,7.85,2026-01-13 12:41:00
48465,21,10579,11.74,2026-01-13 12:41:00
48466,5,10579,1.89,2026-01-13 12:41:00
48467,15,10580,1.86,2026-01-29 14:12:00
48468,13,10580,1.03,2026-01-29 14:12:00
48469,14,10580,2.76,2026-01-29 14:12:00
48470,1,10580,2.53,2026-01-29 14:12:00
48471,5,10580,2.52,2026-01-29 14:12:00
48472,9,10580,1.0,2026-01-29 14:12:00
48473,23,10581,16.42,2026-03-25 15:07:00
48474,24,10581,2.14,2026-03-25 15:07:00
48475,25,10581,1.39,2026-03-25 15:07:00
48476,5,10581,2.69,2026-03-25 15:07:00
48477,20,10581,3.14,2026-03-25 15:07:00
48478,21,10581,5.19,2026-03-25 15:07:00
48479,2,10582,0.42,2026-04-02 10:32:00
48480,3,10582,0.51,2026-04-02 10:32:00
48481,11,10582,0.65,2026-04-02 10:32:00
48482,12,10582,0.55,2026-04-02 10:32:00
48483,16,10582,1.11,2026-04-02 10:32:00
48484,17,10582,0.84,2026-04-02 10:32:00
48485,5,10582,1.84,2026-04-02 10:32:00
48486,1,10582,1.73,2026-04-02 10:32:00
48487,1,10583,2.33,2026-05-28 15:40:00
48488,5,10583,2.09,2026-05-28 15:40:00
48489,9,10583,1.97,2026-05-28 15:40:00
48490,29,10583,1.04,2026-05-28 15:40:00
48491,19,10584,0.91,2026-07-19 16:44:00
48492,20,10584,4.31,2026-07-19 16:44:00
48493,21,10584,5.1,2026-07-19 16:44:00
48494,5,10584,2.32,2026-07-19 16:44:00
48495,1,10584,1.53,2026-07-19 16:44:00
48496,2,10585,0.74,2026-06-10 16:28:00
48497,3,10585,0.9,2026-06-10 16:28:00
